,id,pid,lot_subclass,lot_zone,lot_frontage,lot_area,access_road,access_alley,lot_shape,land_contour,utilities_type,lot_config,land_slope,neighborhood,cond_1,cond_2,house_type,house_style,house_qual,house_cond,year_built,year_remodel,roof_style,roof_material,exterior_type1,exterior_type2,wall_type,wall_area,exterior_qual,exterior_cond,foundation_type,bsmt_qual,bsmt_cond,bsmt_area,bsmt_type1_score,bsmt_type1_area,bsmt_type2_score,bsmt_type2_area,bsmt_unfinish_area,bsmt_total_area,heating_type,heating_cond,central_aircond,electrical_type,floor_1_area,floor_2_area,floor_lowqual_total_area,ground_total_area,bath_full_bsmt_num,bath_half_bsmt_num,bath_full_bsmt_num,bath_full_ground_num,bath_half_ground_num,kitchen_num,kitchen_qual,rooms_num,house_fn,fireplace_num,fireplace_score,garage_type,garage_year,garage_finish,garage_car_num,garage_area,garage_qual,garage_cond,driveway_type,wooddeck_area,porch_open_area,porch_enclosed_area,porch_3season_area,porch_screen_area,pool_area,pool_qual,fence_num,misc_feature,misc_value,sold_month,sold_year,sale_type,sale_price,interact_01,interact_02,interact_03
1507,2743,905452150,50,RL,75.0,9525,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,0.6,0.5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.6,0.6,CBlock,0.6,0.6,No,0.3333333333333333,468.0,0.16666666666666666,0.0,532.0,1000.0,GasA,0.6,Y,SBrkr,1068,541,0,1609,0.0,0.0,1,1,5,1,0.6,7,Typ,0,,Attchd,1953.0,Unf,1.0,305.0,0.4,0.6,Y,0,0,0,0,0,0,,,,0,7,2006,WD ,149900,3814209,1171.8,965.4
1508,1329,903204010,50,RM,,7425,Pave,,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,RRAn,Artery,1Fam,1.5Fin,0.7,0.7,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.6,0.6,CBlock,0.6,0.4,No,0.16666666666666666,0.0,0.16666666666666666,0.0,672.0,672.0,GasA,0.8,Y,SBrkr,1195,473,0,1668,0.0,0.0,1,1,3,1,0.8,8,Typ,0,,Attchd,1945.0,Unf,1.0,252.0,0.6,0.6,Y,210,0,0,0,0,0,,,,0,8,2008,WD ,108000,3792750,1365.0,1167.6
1509,1451,907203090,20,RL,88.0,7990,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.5,0.6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,0.6,0.6,CBlock,0.8,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,924.0,924.0,GasA,0.6,Y,SBrkr,924,0,0,924,0.0,0.0,1,0,3,1,0.6,5,Typ,0,,Detchd,1981.0,Unf,1.0,280.0,0.6,0.6,Y,0,0,0,0,0,0,,MnPrv,,0,4,2008,WD ,110000,3900625,987.5,462.0
1510,936,909451180,160,RM,24.0,1300,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,0.6,0.6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.6,0.6,CBlock,0.8,0.6,No,0.8333333333333334,285.0,0.16666666666666666,0.0,276.0,561.0,GasA,0.6,Y,SBrkr,561,668,0,1229,0.0,0.0,1,1,2,1,0.6,5,Typ,1,0.6,Attchd,1980.0,Fin,2.0,462.0,0.6,0.6,Y,150,0,0,0,0,0,,GdPrv,,0,5,2009,WD ,124000,3920400,1188.0,737.4
1511,1948,535376010,45,RL,55.0,5500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Unf,0.4,0.6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.6,0.6,CBlock,0.6,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,882.0,882.0,GasA,1.0,Y,SBrkr,882,0,0,882,0.0,0.0,1,0,1,1,0.6,4,Typ,0,,,,,0.0,0.0,,,Y,0,0,0,0,0,0,,MnPrv,,0,4,2007,WD ,103200,3825936,782.4000000000001,352.8
1512,1839,533208020,120,FV,40.0,3606,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,0.7,0.5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.8,0.6,PConc,1.0,0.8,No,1.0,937.0,0.16666666666666666,0.0,415.0,1352.0,GasA,1.0,Y,SBrkr,1352,0,0,1352,1.0,0.0,2,0,2,1,0.8,5,Typ,1,0.8,Attchd,2006.0,RFn,2.0,466.0,0.6,0.6,Y,0,241,0,0,0,0,,,,0,8,2007,New,194000,4026042,1404.8999999999999,946.4
1513,2057,905104170,20,RL,,8978,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,0.5,0.5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,0.6,0.6,PConc,0.6,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,948.0,948.0,GasA,0.6,Y,SBrkr,948,0,0,948,0.0,0.0,1,0,3,1,0.6,6,Typ,0,,Attchd,1968.0,Unf,1.0,300.0,0.6,0.6,Y,147,0,0,0,0,0,,,,0,5,2007,WD ,108000,3873024,984.0,474.0
1514,558,532354230,20,RL,,9079,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,0.5,0.5,1961,1961,Gable,CompShg,Wd Sdng,Plywood,None,0.0,0.6,0.6,CBlock,0.6,0.6,No,0.6666666666666666,864.0,0.16666666666666666,0.0,0.0,864.0,GasA,0.6,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,0.6,5,Typ,0,,Attchd,1961.0,Unf,1.0,440.0,0.6,0.6,Y,158,0,0,0,0,0,,,,0,7,2009,WD ,122000,3845521,980.5,432.0
1515,2731,905351045,150,RL,,1700,Pave,,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5Fin,0.7,0.5,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.8,0.6,PConc,0.8,0.6,Mn,1.0,397.0,0.16666666666666666,0.0,33.0,430.0,GasA,0.6,Y,SBrkr,880,680,140,1700,1.0,0.0,2,1,2,1,0.8,7,Typ,0,,Basment,1980.0,Fin,1.0,450.0,0.8,0.6,Y,188,36,0,0,200,0,,,,0,4,2006,WD ,148400,3922380,1386.6999999999998,1190.0
1516,791,905451340,20,RL,68.0,9571,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,0.5,0.3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,0.6,0.4,CBlock,0.6,0.4,No,0.16666666666666666,0.0,0.16666666666666666,0.0,1276.0,1276.0,GasA,0.6,Y,FuseA,1276,0,0,1276,0.0,0.0,1,0,3,1,0.6,5,Mod,0,,Attchd,1958.0,Unf,1.0,350.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,6,2009,COD,60000,3833764,979.0,638.0
1517,1421,906223110,20,RL,80.0,9938,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,0.7,0.5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,251.0,0.8,0.6,PConc,0.8,0.6,No,1.0,1271.0,0.16666666666666666,0.0,331.0,1602.0,GasA,1.0,Y,SBrkr,1626,0,0,1626,1.0,0.0,2,1,3,1,0.8,7,Typ,1,0.6,Attchd,1994.0,RFn,2.0,534.0,0.6,0.6,Y,424,40,0,0,0,0,,,,0,4,2008,WD ,226500,3976036,1395.8,1138.1999999999998
1518,2881,911175430,20,C (all),50.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,0.2,0.3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,0.6,0.6,CBlock,0.6,0.6,Av,0.6666666666666666,50.0,0.16666666666666666,0.0,430.0,480.0,GasA,0.6,N,FuseA,480,0,0,480,1.0,0.0,0,0,1,1,0.6,4,Typ,0,,Detchd,1958.0,Unf,1.0,308.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,10,2006,WD ,35311,3800550,390.0,96.0
1519,2820,908103310,90,RL,38.0,7840,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,0.6,0.5,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,355.0,0.6,0.6,CBlock,0.8,0.6,Gd,1.0,976.0,0.16666666666666666,0.0,0.0,976.0,GasA,0.6,Y,SBrkr,1012,0,0,1012,0.0,2.0,2,0,4,0,0.6,4,Typ,0,,,,,0.0,0.0,,,Y,0,0,0,0,0,0,,,,0,10,2006,WD ,127500,3900625,1185.0,607.1999999999999
1520,1609,923426010,20,RL,74.0,12395,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,0.5,0.6,1984,1984,Gable,CompShg,HdBoard,Plywood,None,0.0,0.6,0.6,CBlock,0.6,0.6,No,0.8333333333333334,647.0,0.16666666666666666,0.0,217.0,864.0,GasA,0.6,Y,SBrkr,889,0,0,889,0.0,0.0,1,0,3,1,0.6,6,Typ,0,,Attchd,1984.0,Unf,2.0,484.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,4,2008,WD ,137500,3936256,992.0,444.5
1521,1495,908151040,80,RL,,9638,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,0.6,0.6,1977,1977,Hip,CompShg,Plywood,Plywood,None,0.0,0.6,0.6,CBlock,0.6,0.6,Av,0.8333333333333334,368.0,0.5,120.0,541.0,1029.0,GasA,0.6,Y,SBrkr,1117,0,0,1117,1.0,0.0,1,0,3,1,0.6,6,Typ,1,0.4,Attchd,1977.0,RFn,2.0,542.0,0.6,0.6,Y,292,0,0,0,0,0,,,,0,11,2008,WD ,147000,3908529,1186.2,670.1999999999999
1522,2388,528118020,60,RL,108.0,13418,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,0.8,0.5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,0.8,0.6,PConc,1.0,0.6,Av,0.16666666666666666,0.0,0.16666666666666666,0.0,1117.0,1117.0,GasA,1.0,Y,SBrkr,1132,1320,0,2452,0.0,0.0,3,1,4,1,0.8,9,Typ,1,0.8,BuiltIn,2004.0,Fin,3.0,691.0,0.6,0.6,Y,113,32,0,0,0,0,,,,0,9,2006,WD ,309000,4018020,1604.0,1961.6000000000001
1523,938,909475040,20,RL,,17597,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,0.7,0.9,1971,2009,Hip,CompShg,BrkFace,BrkFace,None,0.0,0.8,0.8,CBlock,0.8,0.6,No,1.0,803.0,0.8333333333333334,419.0,581.0,1803.0,GasA,0.6,Y,SBrkr,2365,0,0,2365,1.0,0.0,2,0,3,1,1.0,7,Min1,2,0.8,Attchd,1971.0,Fin,2.0,551.0,0.6,0.6,Y,200,144,0,0,0,0,,GdPrv,,0,7,2009,WD ,315000,3959739,1406.3,1655.5
1524,1194,534202130,20,RL,72.0,8872,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.5,0.8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,0.6,0.6,CBlock,0.6,0.6,No,0.8333333333333334,595.0,0.16666666666666666,0.0,317.0,912.0,GasA,1.0,Y,SBrkr,912,0,0,912,1.0,0.0,1,0,2,1,0.8,5,Typ,0,,Detchd,1992.0,Unf,2.0,576.0,0.6,0.6,Y,0,240,0,0,0,0,,,,0,12,2008,WD ,147000,3945720,1004.0,456.0
1525,2429,528228575,120,RL,53.0,3982,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,0.8,0.5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,0.8,0.6,PConc,0.8,0.8,Av,1.0,1154.0,0.16666666666666666,0.0,366.0,1520.0,GasA,1.0,Y,SBrkr,1567,0,0,1567,1.0,0.0,2,0,1,1,1.0,7,Typ,1,0.8,Attchd,2006.0,Fin,3.0,648.0,0.6,0.6,Y,312,0,0,0,0,0,,,,0,10,2006,New,264561,4024036,1604.8000000000002,1253.6000000000001
1526,1937,535325280,80,RL,60.0,7134,Pave,,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,0.5,0.5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.6,0.6,CBlock,0.6,0.6,No,0.8333333333333334,384.0,0.16666666666666666,0.0,0.0,384.0,GasA,0.6,Y,SBrkr,1360,0,0,1360,0.0,0.0,1,0,3,1,0.6,6,Min1,1,0.6,Detchd,1962.0,Unf,2.0,572.0,0.6,0.6,Y,0,50,0,0,0,0,,MnPrv,,0,2,2007,WD ,130000,3822025,977.5,680.0
1527,1847,533221100,160,FV,,2117,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,0.6,0.5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,0.8,0.6,PConc,0.8,0.6,No,1.0,436.0,0.16666666666666666,0.0,320.0,756.0,GasA,1.0,Y,SBrkr,769,756,0,1525,0.0,0.0,2,1,3,1,0.8,5,Typ,1,0.6,Detchd,2000.0,Unf,2.0,440.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,6,2007,WD ,177000,4000000,1200.0,915.0
1528,1550,910203090,50,RM,58.0,8155,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,0.5,0.7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.6,0.6,CBlock,0.8,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,780.0,780.0,GasA,0.8,Y,FuseA,780,420,0,1200,0.0,0.0,1,0,4,1,0.6,7,Typ,0,,,,,0.0,0.0,,,Y,0,0,96,0,0,0,,,,0,7,2008,WD ,119000,3763500,975.0,600.0
1529,2705,904302030,20,RL,50.0,5500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,0.7,0.5,2004,2004,Shed,CompShg,VinylSd,VinylSd,None,0.0,0.6,0.6,PConc,0.8,0.8,Mn,1.0,510.0,0.3333333333333333,373.0,190.0,1073.0,GasA,1.0,Y,SBrkr,1073,0,0,1073,1.0,0.0,2,0,2,1,0.6,4,Typ,0,,Detchd,2004.0,Unf,1.0,246.0,0.6,0.6,Y,0,120,0,0,0,0,,,,0,5,2006,WD ,157000,4016016,1402.8,751.0999999999999
1530,2713,905106210,20,RL,,11553,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,0.5,0.5,1968,1968,Hip,CompShg,Plywood,Plywood,BrkFace,188.0,0.6,0.6,CBlock,0.6,0.6,No,0.6666666666666666,673.0,0.16666666666666666,0.0,378.0,1051.0,GasA,0.6,Y,SBrkr,1159,0,0,1159,0.0,0.0,1,1,3,1,0.6,7,Typ,1,0.4,Attchd,1968.0,Unf,1.0,336.0,0.6,0.6,Y,466,0,0,0,0,0,,,,0,7,2006,WD ,158000,3873024,984.0,579.5
1531,1938,535325320,50,RL,55.0,7150,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,0.4,0.4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.6,0.6,PConc,0.6,0.6,No,0.5,150.0,0.16666666666666666,0.0,1040.0,1190.0,GasA,0.8,Y,SBrkr,1040,500,0,1540,1.0,0.0,1,0,4,1,0.4,7,Typ,0,,Detchd,2002.0,Unf,1.0,352.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,8,2007,WD ,115000,3822025,782.0,616.0
1532,1819,532353120,20,RL,64.0,6285,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,0.5,0.5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,0.6,0.6,CBlock,0.8,0.6,No,0.3333333333333333,138.0,0.5,351.0,405.0,894.0,GasA,0.6,Y,SBrkr,894,0,0,894,1.0,0.0,1,0,2,1,0.6,5,Typ,0,,Detchd,1979.0,Unf,1.0,308.0,0.6,0.6,Y,192,0,0,0,0,0,,,,0,3,2007,WD ,120750,3908529,988.5,447.0
1533,23,527368020,60,FV,,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,0.7,0.5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.8,0.6,PConc,0.8,0.6,No,1.0,533.0,0.16666666666666666,0.0,281.0,814.0,GasA,1.0,Y,SBrkr,814,860,0,1674,1.0,0.0,2,1,3,1,0.8,7,Typ,0,,Attchd,2000.0,RFn,2.0,663.0,0.6,0.6,Y,0,96,0,0,0,0,,,,0,1,2010,WD ,216000,4000000,1400.0,1171.8
1534,2289,923228250,160,RM,21.0,2001,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,0.4,0.5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,0.6,0.6,CBlock,0.6,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,546.0,546.0,GasA,0.4,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,0.6,6,Typ,0,,Attchd,1970.0,Unf,1.0,286.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,1,2007,WD ,75000,3880900,788.0,436.8
1535,1156,532477030,20,RL,95.0,19508,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,0.6,0.5,1974,1974,Gable,CompShg,HdBoard,ImStucc,BrkFace,144.0,0.6,0.6,CBlock,0.6,0.6,Av,0.8333333333333334,800.0,0.16666666666666666,0.0,630.0,1430.0,GasA,0.6,Y,SBrkr,1430,0,0,1430,0.0,1.0,2,0,3,1,0.6,6,Typ,2,0.6,Attchd,1974.0,Unf,2.0,484.0,0.6,0.6,Y,117,108,165,0,0,0,,,,0,7,2008,WD ,192000,3896676,1184.3999999999999,858.0
1536,2717,905107300,80,RL,,7176,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,0.6,0.6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,0.6,0.6,CBlock,0.6,0.8,Gd,1.0,794.0,0.16666666666666666,0.0,166.0,960.0,GasA,0.4,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,0.6,6,Typ,1,0.4,Detchd,1979.0,Unf,2.0,616.0,0.6,0.6,Y,131,0,0,0,180,0,,GdPrv,,0,7,2006,WD ,160500,3912484,1186.8,624.0
1537,2101,906378170,20,RL,91.0,10652,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.7,0.5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,0.8,0.6,PConc,0.8,0.6,Av,0.16666666666666666,0.0,0.16666666666666666,0.0,1494.0,1494.0,GasA,1.0,Y,SBrkr,1494,0,0,1494,0.0,0.0,2,0,3,1,0.8,7,Typ,1,0.8,Attchd,2006.0,RFn,3.0,840.0,0.6,0.6,Y,160,33,0,0,0,0,,,,0,8,2007,New,279500,4026042,1404.8999999999999,1045.8
1538,1377,905100020,85,RL,,11235,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,0.5,0.6,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,None,0.0,0.6,0.6,CBlock,0.8,0.6,Av,0.8333333333333334,784.0,0.16666666666666666,0.0,197.0,981.0,GasA,0.6,Y,SBrkr,1075,0,0,1075,1.0,0.0,1,0,3,1,0.8,6,Typ,0,,Detchd,1996.0,Unf,2.0,440.0,0.6,0.6,Y,64,0,0,0,64,0,,MnPrv,,0,5,2008,WD ,148000,3853369,981.5,537.5
1539,1381,905104110,20,RL,68.0,10265,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,0.5,0.7,1967,2005,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.6,0.4,CBlock,0.6,0.6,No,0.8333333333333334,758.0,0.16666666666666666,0.0,234.0,992.0,GasA,1.0,Y,SBrkr,992,0,0,992,1.0,0.0,1,0,3,1,0.8,6,Typ,0,,Attchd,1967.0,RFn,1.0,294.0,0.6,0.6,Y,204,0,0,0,0,0,,MnPrv,Shed,600,7,2008,WD ,145000,3943835,1002.5,496.0
1540,2502,533127080,60,RL,,14541,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,0.8,0.7,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.8,0.8,PConc,0.8,0.8,No,1.0,1012.0,0.16666666666666666,0.0,326.0,1338.0,GasA,1.0,Y,SBrkr,1352,1168,0,2520,1.0,0.0,2,1,5,1,0.8,10,Typ,1,0.6,Attchd,1993.0,RFn,3.0,796.0,0.6,0.6,Y,209,55,0,0,0,0,,,,0,11,2006,WD ,310000,3972049,1594.4,2016.0
1541,2609,535402100,80,RL,83.0,10184,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,0.6,0.5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,0.6,0.6,CBlock,0.6,0.6,Av,0.8333333333333334,580.0,0.16666666666666666,0.0,503.0,1083.0,GasA,0.6,Y,SBrkr,1146,0,0,1146,0.0,1.0,1,0,3,1,0.6,6,Typ,1,0.8,Attchd,1963.0,Unf,1.0,294.0,0.6,0.6,Y,345,75,0,0,0,0,,,,0,6,2006,WD ,165000,3853369,1177.8,687.6
1542,505,528390100,60,RL,52.0,46589,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,0.8,0.7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,528.0,0.8,0.6,PConc,0.8,0.8,No,1.0,1361.0,0.5,180.0,88.0,1629.0,GasA,1.0,Y,SBrkr,1686,762,0,2448,1.0,0.0,2,1,4,1,0.8,8,Typ,1,0.6,Attchd,1994.0,RFn,3.0,711.0,0.6,0.6,Y,517,76,0,0,0,0,,,,0,7,2009,WD ,402000,3997970,1604.0,1958.4
1543,1126,528478040,60,FV,85.0,10625,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,0.7,0.5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,0.8,0.6,PConc,0.8,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,1026.0,1026.0,GasA,1.0,Y,SBrkr,1026,932,0,1958,0.0,0.0,2,1,3,1,0.8,9,Typ,1,0.8,Attchd,2005.0,Fin,3.0,936.0,0.6,0.6,Y,154,210,0,0,0,0,,,,0,7,2008,WD ,250000,4020025,1403.5,1370.6
1544,2914,923226180,180,RM,21.0,1470,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,0.4,0.6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,0.6,0.6,CBlock,0.8,0.6,Av,1.0,522.0,0.16666666666666666,0.0,108.0,630.0,GasA,0.6,Y,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,0.6,3,Typ,0,,,,,0.0,0.0,,,Y,0,0,0,0,0,0,,,,0,4,2006,WD ,73000,3880900,788.0,252.0
1545,393,527401160,90,RL,60.0,9000,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,0.5,0.5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.6,0.6,CBlock,0.8,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,896.0,896.0,GasA,0.6,Y,SBrkr,896,896,0,1792,0.0,0.0,2,2,4,2,0.6,8,Typ,0,,,,,0.0,0.0,,,Y,32,45,0,0,0,0,,,,0,9,2009,WD ,136000,3896676,987.0,896.0
1546,2405,528180080,120,RL,48.0,5911,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,0.9,0.5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,1.0,0.6,PConc,1.0,0.6,No,1.0,472.0,0.16666666666666666,0.0,1088.0,1560.0,GasA,1.0,Y,SBrkr,1565,0,0,1565,1.0,0.0,2,0,2,1,1.0,6,Typ,1,0.8,Attchd,2005.0,RFn,2.0,556.0,0.6,0.6,Y,196,56,0,0,0,0,,,,0,3,2006,WD ,282500,4020025,1804.5,1408.5
1547,67,528445060,20,RL,73.0,8987,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,0.8,0.5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,0.8,0.6,PConc,0.8,0.6,,0.16666666666666666,0.0,0.16666666666666666,0.0,1595.0,1595.0,GasA,1.0,Y,SBrkr,1595,0,0,1595,0.0,0.0,2,0,2,1,0.8,6,Typ,1,0.8,Attchd,2005.0,RFn,3.0,880.0,0.6,0.6,Y,144,0,0,0,0,0,,,,0,5,2010,WD ,221500,4022030,1604.8000000000002,1276.0
1548,2227,909452102,20,RL,,17871,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,0.4,0.5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.6,0.6,PConc,0.8,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,1680.0,1680.0,GasA,0.8,Y,SBrkr,1680,0,0,1680,0.0,0.0,2,0,4,1,0.8,7,Typ,0,,Attchd,1996.0,Unf,2.0,628.0,0.6,0.6,Y,152,0,0,0,0,0,,,,0,6,2007,WD ,170000,3982020,798.4000000000001,672.0
1549,669,535402270,20,RL,77.0,11500,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.6,0.4,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.4,0.6,CBlock,0.6,0.4,No,0.6666666666666666,872.0,0.5,60.0,108.0,1040.0,GasA,0.8,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,0.6,6,Min1,1,0.2,Attchd,1967.0,RFn,2.0,480.0,0.6,0.6,Y,0,0,156,0,0,0,,MnPrv,,0,5,2009,WD ,163000,3869089,1180.2,624.0
1550,1772,528364110,60,RL,65.0,12257,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,0.8,0.5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,0.8,0.6,PConc,0.8,0.6,Av,0.3333333333333333,56.0,0.8333333333333334,64.0,1198.0,1318.0,GasA,1.0,Y,SBrkr,1328,1203,0,2531,0.0,0.0,2,1,4,1,0.8,9,Typ,1,0.6,Attchd,1995.0,RFn,3.0,752.0,0.6,0.6,Y,222,98,0,0,0,0,,,,0,11,2007,WD ,290000,3980025,1596.0,2024.8000000000002
